ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,reference_designator,data_source,Automated_status,status,notes
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.nutnr-b_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/NUTNR*/*.DAT,381,0,0,381,GS01SUMO-RID16-07-NUTNRB000,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.spkir-abj-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/SPKIR*/*.spkir2.log,155,0,0,155,GS01SUMO-RID16-08-SPKIRB000,recovered_host,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.adcps-jln-stc_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/ADCP_sn21002/adcp*.DAT,212,0,202,10,GS01SUMO-RII11-02-ADCPSN010,recovered_host,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.adcps-jln_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/ADCP_sn21002/*.000,5,0,0,5,GS01SUMO-RII11-02-ADCPSN010,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#Ingest.phsen-abcdef-imodem_recovered,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GS01SUMO-RII11-02-PHSENE041,recovered_host,,Data not available,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.phsen-abcdef_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/PHSEN_snP0137/SAMI*.txt,1,0,0,1,GS01SUMO-RII11-02-PHSENE041,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GS01SUMO-RII11-02-CTDBPP031,recovered_inst,,Not deployed,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GS01SUMO-RII11-02-CTDBPP031,recovered_host,,Not deployed,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GS01SUMO-RII11-02-DOSTAD031,recovered_host,,Not deployed,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GS01SUMO-RII11-02-FLORDG031,recovered_host,,Not deployed,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#Ingest.pco2w-abc-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/PCO2W_snC0103/*.DAT,0,0,0,0,GS01SUMO-RII11-02-PCO2WC051,recovered_host,Missing,Data not expected,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.pco2w-abc_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/PCO2W_snC0103/SAMI*.txt,1,0,0,1,GS01SUMO-RII11-02-PCO2WC051,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GS01SUMO-RII11-02-CTDBPP032,recovered_inst,,Not deployed,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GS01SUMO-RII11-02-CTDBPP032,recovered_host,,Not deployed,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GS01SUMO-RII11-02-DOSTAD032,recovered_host,,Not deployed,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GS01SUMO-RII11-02-FLORDG032,recovered_host,,Not deployed,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#Ingest.pco2w-abc-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/PCO2W_snC0104/*.DAT,0,0,0,0,GS01SUMO-RII11-02-PCO2WC052,recovered_host,Missing,Not deployed,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#Ingest.pco2w-abc_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/PCO2W_snC0104/SAMI*.txt,0,0,0,0,GS01SUMO-RII11-02-PCO2WC052,recovered_inst,Missing,Not deployed,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,# Ingest.phsen-abcdef-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/PHSEN_snP0101/*.DAT,0,0,0,0,GS01SUMO-RII11-02-PHSENE042,recovered_host,Missing,Not deployed,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#Ingest.phsen-abcdef_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/PHSEN_snP0101/*.txt,0,0,0,0,GS01SUMO-RII11-02-PHSENE042,recovered_inst,Missing,Not deployed,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GS01SUMO-RII11-02-CTDBPP033,recovered_inst,,Not deployed,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GS01SUMO-RII11-02-CTDBPP033,recovered_host,,Not deployed,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GS01SUMO-RII11-02-DOSTAD033,recovered_host,,Not deployed,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GS01SUMO-RII11-02-FLORDG033,recovered_host,,Not deployed,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#Ingest.pco2w-abc-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/PCO2W_snC0105/*.DAT,0,0,0,0,GS01SUMO-RII11-02-PCO2WC053,recovered_host,Missing,Data not expected,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.pco2w-abc_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/PCO2W_snC0105/SAMI*.txt,1,0,0,1,GS01SUMO-RII11-02-PCO2WC053,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12304/*.hex,1,0,0,1,GS01SUMO-RII11-02-CTDMOQ011,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12305/*.hex,1,0,0,1,GS01SUMO-RII11-02-CTDMOQ031,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12306/*.hex,1,0,0,1,GS01SUMO-RII11-02-CTDMOQ012,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12307/*.hex,1,0,0,1,GS01SUMO-RII11-02-CTDMOQ013,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12585/*.hex,1,0,0,1,GS01SUMO-RII11-02-CTDMOQ033,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12586/*.hex,1,0,0,1,GS01SUMO-RII11-02-CTDMOQ014,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12589/*.hex,1,0,0,1,GS01SUMO-RII11-02-CTDMOQ015,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12590/*.hex,1,0,0,1,GS01SUMO-RII11-02-CTDMOQ016,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12605/*.hex,1,0,0,1,GS01SUMO-RII11-02-CTDMOQ017,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12565/*.hex,1,0,0,1,GS01SUMO-RII11-02-CTDMOR018,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12566/*.hex,1,0,0,1,GS01SUMO-RII11-02-CTDMOR019,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12567/*.hex,1,0,0,1,GS01SUMO-RII11-02-CTDMOR020,recovered_inst,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12304/*.DAT,3708,0,3700,8,GS01SUMO-RII11-02-CTDMOQ011,recovered_host,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12305/*.DAT,3705,0,3696,9,GS01SUMO-RII11-02-CTDMOQ031,recovered_host,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12306/*.DAT,3704,0,3695,9,GS01SUMO-RII11-02-CTDMOQ012,recovered_host,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12307/*.DAT,3706,0,3698,8,GS01SUMO-RII11-02-CTDMOQ013,recovered_host,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12585/*.DAT,3700,0,3691,9,GS01SUMO-RII11-02-CTDMOQ033,recovered_host,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12586/*.DAT,3702,0,3694,8,GS01SUMO-RII11-02-CTDMOQ014,recovered_host,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12589/*.DAT,3700,0,3691,9,GS01SUMO-RII11-02-CTDMOQ015,recovered_host,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12590/*.DAT,3703,0,3693,10,GS01SUMO-RII11-02-CTDMOQ016,recovered_host,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12605/*.DAT,3698,0,3689,9,GS01SUMO-RII11-02-CTDMOQ017,recovered_host,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12565/*.DAT,3695,0,3689,6,GS01SUMO-RII11-02-CTDMOR018,recovered_host,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12566/*.DAT,3695,0,3687,8,GS01SUMO-RII11-02-CTDMOR019,recovered_host,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/CTDMO_sn37-12567/*.DAT,3691,0,3683,8,GS01SUMO-RII11-02-CTDMOR020,recovered_host,Available,,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#Ingest.cg-cpm-eng-cpm_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/irid2shore/cpm_status*.txt,0,0,0,0,GS01SUMO-SBC11-00-CPMENG000,recovered_host,Missing,Recovered data not expected,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl11/syslog*/*syslog*.log,0,0,0,0,GS01SUMO-SBD11-00-DCLENG000,recovered_host,Missing,Data not available,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl12/syslog*/*syslog*.log,0,0,0,0,GS01SUMO-SBD12-00-DCLENG000,recovered_host,Missing,Data not available,NaN
GS01SUMO_R00001_ingest.csv,GS01SUMO,001,#Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/syslog*/*syslog*.log,0,0,0,0,GS01SUMO-RID16-00-DCLENG000,recovered_host,Missing,Data not available,NaN
