ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,reference_designator,data_source,Automated_status,status,notes
GP03FLMB_D00005_ingest.csv,GP03FLMB,005,#Ingest.sio-eng-sio_telemetered,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GP03FLMB-RIM01-00-SIOENG000,telemetered,,No telemetered data expected (no gliders deployed),NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.adcps-jln_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/adcp/*.000,5,0,0,5,GP03FLMB-RIM01-02-ADCPSL007,recovered_inst,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,#Ingest.adcps-jln-sio_telemetered,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GP03FLMB-RIM01-02-ADCPSL007,recovered_host,,Data not expected,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.ctdmo-ghqr-sio_ctRecovered,/omc_data/whoi/OMC/GP03FLMB/R00001/ctdmo/CTD*.DAT,330,0,0,330,GP03FLMB-RIM01-02-CTDMOG000,recovered_host,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*55*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG060,recovered_inst,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*221*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG061,recovered_inst,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*16*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG062,recovered_inst,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*17*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG063,recovered_inst,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*222*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG064,recovered_inst,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*63*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG065,recovered_inst,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*58*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG066,recovered_inst,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*59*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG067,recovered_inst,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*53*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG068,recovered_inst,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*66*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOH069,recovered_inst,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*65*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOH070,recovered_inst,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*64*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOH071,recovered_inst,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.dosta-abcdjm-sio_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/dosta/DOS*.DAT,331,0,1,330,GP03FLMB-RIS01-03-DOSTAD000,recovered_host,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.flort-dj-sio_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/flort/FLO*.DAT,331,0,1,330,GP03FLMB-RIS01-05-FLORTD000,recovered_host,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.phsen-abcdef_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/sami/SAMI*.txt,1,0,0,1,GP03FLMB-RIS01-04-PHSENF000,recovered_inst,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,#Ingest.phsen-abcdef-imodem_recovered,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GP03FLMB-RIS01-04-PHSENF000,recovered_host,,Data not expected,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.sio-eng-sio_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/Main_SIOC/status/STA*.DAT,331,0,0,331,GP03FLMB-RIM01-00-SIOENG000,recovered_host,Available,,NaN
GP03FLMB_R00001_ingest.csv,GP03FLMB,001,Ingest.sio-eng-sio_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/Secondary_SIOC/status/STA*.DAT,331,0,0,331,GP03FLMB-RIS01-00-SIOENG000,recovered_host,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.adcps-jln_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/ADCP_sn20504/*.000,3,0,0,3,GP03FLMB-RIM01-02-ADCPSL007,recovered_inst,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/ADCP_sn20504/ADC*.DAT,360,0,0,360,GP03FLMB-RIM01-02-ADCPSL007,recovered_host,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,#Ingest.ctdmo-ghqr-sio_ctRecovered,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GP03FLMB-RIM01-02-CTDMOG000,recovered_host,,Recovered data not available,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,# Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-G_sn11646/SBE37*11646*.hex,0,0,0,0,GP03FLMB-RIM01-02-CTDMOG060,recovered_inst,Missing,Recovered data not available,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-G_sn11653/SBE37*11653*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG061,recovered_inst,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-G_sn11641/SBE37*11641*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG062,recovered_inst,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-G_sn11650/SBE37*11650*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG063,recovered_inst,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-G_sn11638/SBE37*11638*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG064,recovered_inst,Available,,NaN
GP03FLMB_R00002_ingest.csv,GP03FLMB,002,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-G_sn11640/SBE37*11640*.hex,1,0,0,1,GP03FLMB-RIM01-02-CTDMOG065,recovered_inst,Available,,NaN
